k,draw_idx,L_indiv,bias_primal,var_primal,gap_primal,bias_dual,var_dual,auc_primal,auc_dual
32,21,0.6056916421921452,0.3722605231332069,0.29514586252801833,-0.06171474346908001,0.3909706670303122,0.21472097516183325,0.9006166170386571,0.9071978181243248
32,22,0.5898500549829198,0.38147841495370594,0.27708098306635537,-0.06870934303714149,0.3873385943641918,0.20251146061872774,0.8958404701046141,0.9047010461408733
32,23,0.6002572214619903,0.39407705676952787,0.28137671373601625,-0.07519654904355377,0.3935254902929153,0.20673173116907523,0.8889957574639649,0.8978168067669767
32,24,0.5857033008411432,0.38196832027806876,0.2861711889694951,-0.08243620840642074,0.3730668553096255,0.2126364455315176,0.8970065087354081,0.9080674062557643
32,25,0.5649398967518456,0.3786029264391639,0.25834509229740094,-0.07200812198471918,0.37094067483926507,0.1939992219125806,0.8992924714748742,0.907942238267148
32,26,0.5832195312342521,0.3851829015556002,0.2571590736836534,-0.05912244400500155,0.38923296620440395,0.193986565029848,0.8926453925004612,0.9020922817465546
32,27,0.5885455783844915,0.3801535054613386,0.28986764665177933,-0.08147557372862635,0.3760262984187207,0.21251927996577066,0.8982647764104457,0.9074283907349336
32,28,0.5841155237475351,0.3770644058312925,0.29459518178141003,-0.08754406386516744,0.3743430101371043,0.20977251361043076,0.8987522727871617,0.9109133310495665
32,29,0.5734908803614751,0.39322684731980617,0.2454224097876734,-0.06515837674600444,0.38497888534129127,0.18851199502018376,0.8880207647105325,0.9001093572953175
64,0,0.5836422666582016,0.37901673312655104,0.27005014340818395,-0.06542460987653331,0.37928939466587563,0.204352871992326,0.8972304935571425,0.906143771904398
64,1,0.5824187356069073,0.3773849291022957,0.2767243317414621,-0.07169052523685049,0.37696126207923614,0.20545747352767116,0.8991277767530105,0.9076919022899154
64,2,0.5866398766189136,0.3769607086805507,0.2841089983936589,-0.07442983045529594,0.3758557165828286,0.21078416003608502,0.8991738912751324,0.9088315897652112
64,3,0.5991890045982928,0.37161248094700794,0.2928256649574728,-0.06524914130618797,0.38251383142266565,0.21667517317562746,0.9018682969248202,0.9086734828322222
64,4,0.5851096085432603,0.3796350959309802,0.28026581283901963,-0.07479130022673952,0.3770422753691526,0.2080673331741079,0.8973754249123824,0.9076984900787899
64,5,0.5904463130004034,0.37940205465463034,0.2820978231790054,-0.07105356483323233,0.3808150977649547,0.2096312152354487,0.8973161348125116,0.9067234973253577
64,6,0.5788700346230891,0.38099878881621174,0.27461685793476337,-0.076745612127886,0.3742324125476833,0.20463762207540573,0.8969142796911644,0.9073756884239375
64,7,0.581965576374527,0.37668961544502966,0.2752154345643311,-0.06993947363483388,0.37638862733278,0.20557694904174667,0.8988708529869034,0.9079158871116498
64,8,0.5791312008639858,0.3794262190865574,0.2751878657421579,-0.07548288396472946,0.37370799781199465,0.20542320305199108,0.8978102189781022,0.9080278795225171
64,9,0.5769618623848309,0.3798941114228552,0.2671907157783303,-0.0701229648163546,0.3764473787565642,0.20051448362826646,0.8970394476797807,0.906703733958734
64,10,0.600867513172021,0.37380506683378234,0.2966454831056959,-0.06958303676745714,0.3825832032644996,0.21828430990752118,0.900662731560779,0.9079158871116497
64,11,0.5833920953510272,0.37461863678832075,0.2762381235131731,-0.06746466495046666,0.3766978336726167,0.20669426167841062,0.9001752351840628,0.908475849165986
64,12,0.5928259673124744,0.3731152959860378,0.2843544114904541,-0.06464374016401753,0.3810511980514461,0.21177476926102845,0.90043215895017,0.9082386887665024
64,13,0.5912060844170892,0.377613787929721,0.2788293910829176,-0.06523709459554938,0.38314063530124187,0.2080654491158473,0.8977048143561095,0.9064204590371289
64,14,0.5827377381810447,0.3782693039505093,0.27452315755565954,-0.07005472332512419,0.37640024340726896,0.2063374947737759,0.8982120740994493,0.907296634957443
64,15,0.59417428360117,0.3779588731810905,0.2855488011278027,-0.06933339070772326,0.3821983318316028,0.21197595176956724,0.8979880892777149,0.9059659016047854
64,16,0.5733744014732497,0.3819905322243236,0.2608126912248438,-0.06942882197591771,0.3762095951303941,0.1971648063428555,0.8959590503043559,0.9057880313051727
64,17,0.584520077674866,0.3831183180944223,0.2730880176092798,-0.0716862580288361,0.3803706527422869,0.20414942493257932,0.8952936836280271,0.9047537484518695
64,18,0.5833515933727009,0.3807290320715444,0.27506399938936005,-0.07244143808820347,0.3777118267862187,0.2056397665864824,0.8968220506469209,0.9062228253708926
